placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-06-29 07:00:00,2025-06-29 07:05:00,8
fukui-station-east-entrance,Person,2025-06-29 07:05:00,2025-06-29 07:10:00,5
fukui-station-east-entrance,Person,2025-06-29 07:10:00,2025-06-29 07:15:00,13
fukui-station-east-entrance,Person,2025-06-29 07:15:00,2025-06-29 07:20:00,20
fukui-station-east-entrance,Person,2025-06-29 07:20:00,2025-06-29 07:25:00,19
fukui-station-east-entrance,Person,2025-06-29 07:25:00,2025-06-29 07:30:00,25
fukui-station-east-entrance,Person,2025-06-29 07:30:00,2025-06-29 07:35:00,41
fukui-station-east-entrance,Person,2025-06-29 07:35:00,2025-06-29 07:40:00,15
fukui-station-east-entrance,Person,2025-06-29 07:40:00,2025-06-29 07:45:00,12
fukui-station-east-entrance,Person,2025-06-29 07:45:00,2025-06-29 07:50:00,13
fukui-station-east-entrance,Person,2025-06-29 07:50:00,2025-06-29 07:55:00,11
fukui-station-east-entrance,Person,2025-06-29 07:55:00,2025-06-29 08:00:00,7
