placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2024-12-28 06:00:00,2024-12-28 06:05:00,4
fukui-station-east-entrance,Person,2024-12-28 06:05:00,2024-12-28 06:10:00,5
fukui-station-east-entrance,Person,2024-12-28 06:10:00,2024-12-28 06:15:00,12
fukui-station-east-entrance,Person,2024-12-28 06:15:00,2024-12-28 06:20:00,6
fukui-station-east-entrance,Person,2024-12-28 06:20:00,2024-12-28 06:25:00,1
fukui-station-east-entrance,Person,2024-12-28 06:25:00,2024-12-28 06:30:00,4
fukui-station-east-entrance,Person,2024-12-28 06:30:00,2024-12-28 06:35:00,3
fukui-station-east-entrance,Person,2024-12-28 06:35:00,2024-12-28 06:40:00,8
fukui-station-east-entrance,Person,2024-12-28 06:40:00,2024-12-28 06:45:00,5
fukui-station-east-entrance,Person,2024-12-28 06:45:00,2024-12-28 06:50:00,11
fukui-station-east-entrance,Person,2024-12-28 06:50:00,2024-12-28 06:55:00,21
fukui-station-east-entrance,Person,2024-12-28 06:55:00,2024-12-28 07:00:00,7
