placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-01-08 20:00:00,2026-01-08 20:05:00,8
fukui-station-east-entrance,Person,2026-01-08 20:05:00,2026-01-08 20:10:00,11
fukui-station-east-entrance,Person,2026-01-08 20:10:00,2026-01-08 20:15:00,3
fukui-station-east-entrance,Person,2026-01-08 20:15:00,2026-01-08 20:20:00,1
fukui-station-east-entrance,Person,2026-01-08 20:20:00,2026-01-08 20:25:00,4
fukui-station-east-entrance,Person,2026-01-08 20:25:00,2026-01-08 20:30:00,7
fukui-station-east-entrance,Person,2026-01-08 20:30:00,2026-01-08 20:35:00,8
fukui-station-east-entrance,Person,2026-01-08 20:35:00,2026-01-08 20:40:00,6
fukui-station-east-entrance,Person,2026-01-08 20:40:00,2026-01-08 20:45:00,5
fukui-station-east-entrance,Person,2026-01-08 20:45:00,2026-01-08 20:50:00,7
fukui-station-east-entrance,Person,2026-01-08 20:50:00,2026-01-08 20:55:00,8
fukui-station-east-entrance,Person,2026-01-08 20:55:00,2026-01-08 21:00:00,18
