placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-04-12 18:00:00,2026-04-12 18:05:00,15
tojinbo-shotaro,Person,2026-04-12 18:05:00,2026-04-12 18:10:00,21
tojinbo-shotaro,Person,2026-04-12 18:10:00,2026-04-12 18:15:00,9
tojinbo-shotaro,Person,2026-04-12 18:15:00,2026-04-12 18:20:00,6
tojinbo-shotaro,Person,2026-04-12 18:20:00,2026-04-12 18:25:00,6
tojinbo-shotaro,Person,2026-04-12 18:25:00,2026-04-12 18:30:00,13
tojinbo-shotaro,Person,2026-04-12 18:30:00,2026-04-12 18:35:00,3
tojinbo-shotaro,Person,2026-04-12 18:35:00,2026-04-12 18:40:00,3
tojinbo-shotaro,Person,2026-04-12 18:40:00,2026-04-12 18:45:00,5
tojinbo-shotaro,Person,2026-04-12 18:45:00,2026-04-12 18:50:00,2
tojinbo-shotaro,Person,2026-04-12 18:50:00,2026-04-12 18:55:00,0
tojinbo-shotaro,Person,2026-04-12 18:55:00,2026-04-12 19:00:00,0
