placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-01-28 10:00:00,2025-01-28 10:05:00,47
tojinbo-shotaro,Person,2025-01-28 10:05:00,2025-01-28 10:10:00,16
tojinbo-shotaro,Person,2025-01-28 10:10:00,2025-01-28 10:15:00,17
tojinbo-shotaro,Person,2025-01-28 10:15:00,2025-01-28 10:20:00,34
tojinbo-shotaro,Person,2025-01-28 10:20:00,2025-01-28 10:25:00,15
tojinbo-shotaro,Person,2025-01-28 10:25:00,2025-01-28 10:30:00,27
tojinbo-shotaro,Person,2025-01-28 10:30:00,2025-01-28 10:35:00,19
tojinbo-shotaro,Person,2025-01-28 10:35:00,2025-01-28 10:40:00,15
tojinbo-shotaro,Person,2025-01-28 10:40:00,2025-01-28 10:45:00,48
tojinbo-shotaro,Person,2025-01-28 10:45:00,2025-01-28 10:50:00,36
tojinbo-shotaro,Person,2025-01-28 10:50:00,2025-01-28 10:55:00,36
tojinbo-shotaro,Person,2025-01-28 10:55:00,2025-01-28 11:00:00,21
